channel,watch_time_min,stream_time_min,peak_viewers,avg_viewers,followers,followers_gained,views_gained,partnered,mature,language,avg_to_peak_ratio,watch_per_follower,views_per_follower,follower_growth_rate,viewers_per_stream_hr,stickiness,avg_to_peak_ratio_scaled,watch_per_follower_scaled,views_per_follower_scaled,follower_growth_rate_scaled,viewers_per_stream_hr_scaled,stickiness_scaled,engagement_efficiency_score
RiotGamesOCE,132387150,40890,50458,3076,149775,65748,8437414,True,False,English,0.060961591818938524,883.9068602904357,56.33392755800367,0.43897846770155236,4.513573000733675,1.0525491653365415,0.10387731725799977,0.14405459031744156,0.08924489219990474,0.4325719209629098,0.046376180051074085,0.2511893991090243,0.17788571664972572
Videoyun,132320235,123345,8057,1030,375697,85165,8078109,True,False,Turkish,0.12783914608415042,352.1993388288967,21.501659582056817,0.22668533419218145,0.5010336860026754,1.0415197014294502,0.255377910979916,0.04447529948366459,0.031168400938877874,0.21515022024702946,0.004638430769586353,0.2376314715832461,0.1314069556670534
AlcastHQ,132082785,28905,12999,4680,81928,24582,41833833,True,False,English,0.3600276944380337,1612.1812445073724,510.61704179279366,0.30004394102138465,9.714582252205501,0.9763991457426849,0.7813645939190864,0.280447332164284,0.846679617154006,0.2902810207363864,0.10047619082272732,0.15758227047276313,0.40947183754487554
julien,132054690,80895,15150,1685,511861,177756,4880209,True,False,English,0.11122112211221122,257.9893564854521,9.534246602104869,0.34727396695587276,1.2497682180604488,0.9687957958470179,0.21773238811510273,0.02683145798705439,0.01121490965811421,0.33865202734305205,0.012426639613470144,0.14823588086516776,0.12584888393032687
iGeStarK,131957700,79455,12893,1282,244437,231731,2948954,True,False,Spanish,0.09943380128752036,539.843395230673,12.064270139136056,0.9480193260431113,0.9680951481970927,1.295464391730285,0.19103006439899314,0.07961766875897629,0.015433265176625056,0.9539101636320154,0.009496724403382818,0.5497920385570659,0.2998799874878431
Ziqoftw,131821710,94515,10569,1293,198304,33547,4933908,True,False,English,0.12233891569684928,664.7455926254639,24.880526867839276,0.16916955785057286,0.8208220917314712,1.0786677080069171,0.24291800304161235,0.10300961214538067,0.03680204950090724,0.15624498057457092,0.007964815199624007,0.2832955206383058,0.13837249685006683
CyrusTWO,131621775,128085,2727,1027,96691,25277,5787660,True,True,Swedish,0.3766043270993766,1361.2619064856087,59.85727730605744,0.2614204010714544,0.48108677831127766,1.0005966096561592,0.8189163512717011,0.2334546365033193,0.09511943907103261,0.25072441518460625,0.004430946439374786,0.18732691307824714,0.2649954502580469
칸데르니아 (jmjdoc),131408250,170865,2395,756,30877,9502,4337476,True,False,Korean,0.31565762004175363,4255.861968455485,140.4759529747061,0.3077371506299187,0.2654727416381354,1.0172969098875517,0.6808511602509731,0.7755613583079252,0.22953646342841832,0.2981600825289214,0.002188166020702074,0.2078556950846311,0.36569215427026186
CouRageJD,131341275,14010,72100,8717,2115596,120434,2874860,False,False,English,0.12090152565880721,62.08239900245604,1.358888937207293,0.05692674782898058,37.33190578158458,1.0754644190055171,0.2396618217029563,0.0,0.0,0.04129061420102628,0.38774687775735034,0.27935788953574786,0.1580095338661801
YoMax,131072925,58380,16952,2051,273980,129000,1715466,True,False,French,0.12098867390278434,478.40325936199724,6.261281845390174,0.4708372873932404,2.1079136690647484,1.094670060427245,0.23985924235999764,0.06811103228763912,0.005757834361660652,0.4652003844730667,0.02135292216715718,0.30296635289129276,0.1838746280901357
JeffHoogland,130973670,113655,3375,1070,68914,7290,1965274,True,False,English,0.31703703703703706,1900.5379168238674,28.517775778506543,0.10578402066343559,0.5648673617526726,1.076990005414813,0.6839760127679596,0.3344513696801261,0.04286650257414428,0.0913281786592196,0.00530241777262654,0.28123321096077614,0.23985961540247538
Call of Duty (callofduty),130938960,3645,170131,19897,968465,50321,5423366,True,True,English,0.1169510553632201,135.20257314409918,5.5999607626501735,0.051959544227204904,327.52263374485597,1.8054428868342747,0.2307126518082437,0.0038356937456847473,0.004655201363171887,0.03620341313593652,1.0,1.0,0.3792344933421728
GoBGG,130398315,92730,4198,1400,229586,37272,5971819,True,False,French,0.3334921391138637,567.9715444321517,26.01125068601744,0.16234439382192295,0.9058557101261727,1.004439270693719,0.7212524616719942,0.08488556706188291,0.03868732645130295,0.1492549345648708,0.00884932038865134,0.19205048988054965,0.19916335000320864
Wackyjacky101,130390590,130335,5981,1012,209700,72794,9213152,True,False,English,0.16920247450259154,621.7958512160229,43.934916547448736,0.3471340009537434,0.4658763954425135,0.9885637512697213,0.34908003395016585,0.09496589521752899,0.06857178945801257,0.33850868004904255,0.004272730632162322,0.17253556661703004,0.17132244932065702
TaKeTV,130220190,108555,31809,829,227062,13033,2855045,True,False,German,0.026061806406991732,573.500585743101,12.573856479728004,0.05739841981485233,0.45820091198010227,1.4470180964228025,0.024817335642796503,0.08592105742173635,0.016282908004263026,0.041773680815819766,0.004192891562874648,0.736088866924513,0.15151279006200055
iceiceice,130179570,37545,8409,3107,183960,57797,2582911,True,False,English,0.3694850755143299,707.6515003261578,14.040612089584693,0.3141824309632529,4.965241709948062,1.1159621650028977,0.8027888051339783,0.1110451198050624,0.018728457039907997,0.3047610676314484,0.05107436089487899,0.3291395933261598,0.2695895673052393
StarCraft,130159470,14850,56109,6636,342409,22130,4110003,True,False,English,0.11826979628936535,380.12864731943375,12.003197929960953,0.06463031053506187,26.812121212121212,1.3208178834761113,0.23370005222190268,0.04970595848453908,0.01533143834109144,0.04918027920073617,0.2783218736848455,0.5809577240800334,0.20119955433552472
MadDecentLive,129993915,42510,36968,3069,95371,95352,44291541,False,False,English,0.0830177450768232,1363.0339935619843,464.41309203007205,0.999800778014281,4.331686661961891,0.996403008388803,0.15384206777115192,0.23378651665779993,0.7696429083622442,1.0,0.04448422939092375,0.18217194430245104,0.3973212777474285
WillerZ,129956310,133770,24663,872,79392,68899,2344895,True,True,English,0.0353566070632121,1636.8942714631198,29.53565850463523,0.8678330310358726,0.391119084996636,1.1140948313996433,0.04587324645496473,0.2850756392678678,0.044563637463252974,0.8717867320052946,0.0034951178449446705,0.3268441804327828,0.26293975891151794
SoyPan,129903855,132840,13884,954,343191,162018,2167760,True,False,Spanish,0.06871218668971478,378.5176621764557,6.31648265834477,0.4720927996363541,0.43089430894308944,1.0250494044947438,0.12143507243493276,0.049404249835316764,0.005849871708564764,0.4664862273199591,0.003908852937482547,0.21738542027469387,0.14407828241849163
murilo_RT,129898080,383955,8185,315,70814,55939,3070308,True,True,Portuguese,0.038485033598045205,1834.355918321236,43.35735871437851,0.789942666704324,0.04922451849826152,1.074018718711456,0.052960205340498535,0.3220566673092837,0.06760881649087179,0.7920146960359951,0.0,0.2775807678210402,0.2520368588329482
Multiplayerit,129567630,111795,15237,1053,58786,17650,30889814,True,False,Italian,0.06910809214412286,2204.055897662709,525.4620828088321,0.30024155411152315,0.5651415537367503,1.1006411944736556,0.12233193405105454,0.39129484859904906,0.871431031429783,0.29048340775395676,0.005305269870858803,0.31030634723098965,0.33185880648928195
Markstrom,129129615,106620,71423,915,93045,35277,1829062,True,False,English,0.012810999257942119,1387.8189585684347,19.657821484228062,0.3791391262292439,0.5149127743387732,1.323628421450778,0.0,0.23842829646918604,0.028094135224993096,0.37128698358619844,0.004782798678232379,0.5844125674423187,0.20450079690015477
Krayn_Live,129103425,137040,4183,918,125775,20572,4621526,True,True,French,0.21945971790580923,1026.4633273703041,36.74439276485788,0.16356191612005566,0.4019264448336252,1.0262371513111959,0.4629299242170855,0.17075286206007442,0.05658289479544812,0.1505018697075368,0.00360753415788024,0.21884545363552452,0.1772034230955916
西門夜說 (westdoor),128928105,109065,5363,1165,272662,16908,5018006,True,True,Chinese,0.21722916278202498,472.84955365984257,18.403759966551995,0.06201084126134188,0.6409022142758906,1.014696752281242,0.45787695197108097,0.06707092272928662,0.026003215023575336,0.046497528915550666,0.0060933193345422566,0.20465946100844154,0.13470023316374627
Sintica,128908575,94845,8467,1207,160387,110955,7008648,True,False,German,0.1425534427778434,803.7345607811106,43.69835460479964,0.6917954697076446,0.7635616005060889,1.126056279064831,0.2887108387430132,0.12903975526732417,0.06817736531071218,0.6914964638220802,0.007369201340408758,0.34154774553024286,0.25439022833563024
FantaBobShow,128845890,65565,8248,1936,348598,86339,3598696,True,True,French,0.2347235693501455,369.61167304459576,10.323340925650749,0.24767497231768398,1.7716769617936399,1.015063358990794,0.49750778194091333,0.04773631766184254,0.012530581368528939,0.23664692503072984,0.017855445311094193,0.2051101109439633,0.16956452704284533
ops1x,128783415,68235,23490,1457,268942,254190,3050489,True,False,English,0.06202639421030225,478.8520015468019,11.342553413003547,0.9451480244811149,1.2811606946581666,1.2953680754954855,0.10628945981106609,0.06819507365761489,0.014229933393374092,0.9509694973063668,0.012753178798457134,0.5496736421833194,0.2836851308583664
wingz,128746905,92715,3940,1347,85695,32924,3057045,True,False,Spanish,0.34187817258883246,1502.385261683879,35.67355154909855,0.3841997782834471,0.8717036078304482,1.0309063133459615,0.7402497031888017,0.25988451207118535,0.054797461227012685,0.3764698906268899,0.008494076048036018,0.22458500371762477,0.2774134411465918
ZLOYn,128586435,49230,14155,2603,294277,284221,6731111,True,False,Russian,0.18389261744966443,436.957135623919,22.8733846002236,0.9658281143276573,3.1724558196221815,1.0034394055703317,0.38235824519448836,0.060348916005548245,0.03345550369328672,0.9721491757588212,0.03242610797157355,0.19082140939280962,0.2785932263360879
HunterGodBr,128369655,89520,51612,1737,258876,254260,14078099,True,False,Portuguese,0.03365496396186933,495.8731400361563,54.38163058761724,0.9821690693613931,1.1642091152815013,0.8255482897850135,0.042018441311614356,0.07138282788628254,0.0859897909811764,0.9888848947904486,0.011536668425542691,0.0,0.19996877056584408
leplol1,128314530,125385,9307,1444,157981,116243,3163399,False,False,Portuguese,0.15515203610185882,812.2149498990385,20.0239205980466,0.7358036725935397,0.6909917454240938,0.7087010235621102,0.31725097286753756,0.1306279801847308,0.02870453911827487,0.7365678147354553,0.006614342090634836,0.0,0.2032942748327722
sacy,128171445,96630,10692,1304,206184,117190,3590048,True,False,Portuguese,0.1219603441825664,621.6362326853684,17.411865130174988,0.5683758196562294,0.8096864327848494,1.0171891279048728,0.24206040874394089,0.09493600152702257,0.024349410228651096,0.5650952478602226,0.007848983975368595,0.20772320448290693,0.1903355428030188
헤징 (hejin0_0),127710465,125865,3032,1017,123451,72192,5800110,True,False,Korean,0.3354221635883905,1034.5032847040527,46.983094507132385,0.5847826263051737,0.48480514837325706,0.9977013344939156,0.7256246289409868,0.17225860199662413,0.07365407352748135,0.5818984093471796,0.004469624290284041,0.18376790684298985,0.29027887415759096
Naru,127650015,39825,13744,3045,344859,123779,5321664,True,False,Turkish,0.2215512223515716,370.15132271450074,15.431419797656433,0.35892640180479557,4.5875706214689265,1.0526349577430816,0.46766789899481825,0.0478373843747604,0.02104737671976848,0.3505859611470013,0.047145890675549695,0.25129485910598615,0.1975965618363141
Warcraft,127646610,10005,51972,13741,593564,31688,6635421,True,False,English,0.26439236511967984,215.05113180718507,11.17894784724141,0.053385987020776196,82.4047976011994,0.9284827784783105,0.5647177782316545,0.01878989793657747,0.013957150776497082,0.03766431586522095,0.8565874075565757,0.09868125405515887,0.2650663007369474
FlexZ,127550640,114750,14278,897,155382,133959,3254805,True,False,Spanish,0.0628239249194565,820.8842723095339,20.947117426728965,0.8621268872842415,0.46901960784313723,1.2391888721300486,0.10809614035248029,0.13225158892224412,0.030243802441300614,0.8659427395101055,0.004305425791218849,0.4806155651905804,0.27024254370132167
DizzyKitten,127398990,80100,10080,1584,613135,54653,8960383,True,False,English,0.15714285714285714,207.7829352426464,14.614045846347052,0.08913697635920312,1.1865168539325843,1.004103062459804,0.32176086520763797,0.017428694962529252,0.019684553857559493,0.07427897586736827,0.011768709716561987,0.1916372071582534,0.10609316779498505
지수소녀 (wltn4765),127291245,134070,9379,980,99600,68129,6213041,True,False,Korean,0.10448875146604115,1278.0245481927711,62.3799297188755,0.6840261044176706,0.4385768628328485,0.9688149885149853,0.2024812599711819,0.2178657708673884,0.09932550457640842,0.6835394065828525,0.003988765552149048,0.1482594733809527,0.22591003015515554
Staryuuki,127219620,77040,5530,1467,586475,530306,5418113,True,False,Spanish,0.26528028933092224,216.92249456498573,9.238438126092332,0.9042260965940577,1.1425233644859814,1.1256612239784076,0.5667292310525789,0.0191403706472179,0.010721702658674982,0.9090589794733261,0.011311096946065509,0.34106212553315723,0.3096705843851701
CeMka,127117680,110550,18473,979,86502,22116,4241970,True,False,Russian,0.052996264818924915,1469.5345772352084,49.03898175764722,0.2556703891239509,0.5313432835820896,1.174531096028817,0.08583312017349312,0.2537321675419771,0.07708189275592296,0.24483549472779992,0.0049537060317995,0.4011352341660714,0.17792860256617735
Halifax,126885855,160500,12478,793,228316,52433,2955093,True,False,English,0.06355185125821446,555.7466625203665,12.942995672664201,0.2296510100036791,0.2964485981308411,0.9969307374102839,0.10974514312656973,0.08259606574364681,0.016898380678263627,0.2181875407107142,0.002510371594445734,0.18282065324123162,0.10212635918247863
Bidule,126808620,61395,10100,2052,82570,64920,2486535,False,True,French,0.20316831683168315,1535.7711033062856,30.11426668281458,0.7862419765047838,2.005375030539946,1.0065570991027804,0.426024314219684,0.2661370819492824,0.04552836169042062,0.7882246047423871,0.02028633274566507,0.1946538225832049,0.29014241965510734
Gabi,126779310,63480,17866,2174,271202,178648,3821231,True,False,Portuguese,0.12168364491212359,467.47188442563106,14.089980899845871,0.6587267055552688,2.054820415879017,0.9186539060176724,0.24143359001207956,0.06606378164689339,0.018810770579746415,0.6576288260717311,0.020800655206963378,0.08659914910391361,0.18188946210355453
Hype,126704460,81510,10030,1674,145476,101271,6185689,True,True,Turkish,0.16689930209371884,870.9646952074569,42.520340124831584,0.6961354450218593,1.2322414427677586,0.9285933207834736,0.3438625586518854,0.14163075471460077,0.06621323975625586,0.6959412840491077,0.012244329087516251,0.09881713777304017,0.2264515506720677
Gigz,126436725,98685,15061,1136,254401,44075,1958787,True,False,English,0.07542659849943563,496.9977515811652,7.699604168222609,0.17325010514895775,0.6906824745402037,1.1278303083434487,0.13664551765594316,0.0715934474761797,0.00815597604655469,0.16042410553636471,0.006611125107672332,0.34372846442924965,0.12119310604199403
매직박 (yagubu),126240810,66165,25478,1666,59697,53490,3379601,True,False,Korean,0.06538974801789779,2114.6926981255338,56.61257684640769,0.8960249258756722,1.5107685332124234,1.1452398687881409,0.11390860952947392,0.37455872267010093,0.08970948936521314,0.9006596852711236,0.015141520356497257,0.36512910191744463,0.30985118818497565
